Record #:  0
Notes :


24.06.201715:18:34
Volts Data

CH1	CH2	CH3	CH4	CH5	CH6	CH7	CH8	
267,028809E-6	-9,623051E-3	-7,120371E-3	1,605320E-3	-7,632446E-3	-5,779457E-3	-8,827591E-3	3,337479E-3
268,697739E-6	-9,643126E-3	-7,129860E-3	1,602364E-3	-7,638550E-3	-5,789852E-3	-8,838224E-3	3,335190E-3
268,125534E-6	-9,653664E-3	-7,137489E-3	1,597548E-3	-7,666588E-3	-5,822515E-3	-8,897018E-3	3,333044E-3
267,982483E-6	-9,647942E-3	-7,123327E-3	1,591825E-3	-7,723618E-3	-5,874968E-3	-8,909225E-3	3,328133E-3
268,507004E-6	-9,639215E-3	-7,107067E-3	1,589775E-3	-7,764769E-3	-5,898571E-3	-8,907032E-3	3,319931E-3
268,363953E-6	-9,635162E-3	-7,116175E-3	1,607084E-3	-7,772398E-3	-5,905247E-3	-8,907127E-3	3,330755E-3
268,650055E-6	-9,634781E-3	-7,117891E-3	1,611519E-3	-7,757711E-3	-5,895996E-3	-8,883762E-3	3,333139E-3
268,697739E-6	-9,637165E-3	-7,122135E-3	1,608324E-3	-7,737303E-3	-5,878544E-3	-8,865166E-3	3,335857E-3
267,601013E-6	-9,634304E-3	-7,135916E-3	1,620579E-3	-7,707024E-3	-5,851221E-3	-8,880854E-3	3,348255E-3
267,553329E-6	-9,635258E-3	-7,136917E-3	1,618004E-3	-7,686758E-3	-5,833912E-3	-8,874989E-3	3,347921E-3
266,838074E-6	-9,637308E-3	-7,139206E-3	1,620245E-3	-7,684374E-3	-5,829191E-3	-8,871889E-3	3,354359E-3
267,887115E-6	-9,637642E-3	-7,142019E-3	1,620817E-3	-7,708549E-3	-5,850887E-3	-8,873892E-3	3,350639E-3
268,936157E-6	-9,623480E-3	-7,127142E-3	1,614857E-3	-7,730150E-3	-5,861521E-3	-8,848238E-3	3,336906E-3
268,220901E-6	-9,617233E-3	-7,111883E-3	1,614761E-3	-7,736874E-3	-5,865145E-3	-8,887815E-3	3,333378E-3
267,457962E-6	-9,619093E-3	-7,113886E-3	1,625919E-3	-7,741737E-3	-5,872107E-3	-8,840609E-3	3,340626E-3
267,648697E-6	-9,594488E-3	-7,108784E-3	1,640511E-3	-7,750368E-3	-5,873919E-3	-8,873940E-3	3,348207E-3
267,934799E-6	-9,584570E-3	-7,111979E-3	1,651669E-3	-7,731247E-3	-5,848694E-3	-8,859968E-3	3,365564E-3
268,602371E-6	-9,568977E-3	-7,101631E-3	1,668119E-3	-7,706022E-3	-5,822134E-3	-8,824301E-3	3,389788E-3
267,791748E-6	-9,572840E-3	-7,099819E-3	1,665831E-3	-7,696199E-3	-5,831099E-3	-8,799124E-3	3,390217E-3
268,173218E-6	-9,589434E-3	-7,100677E-3	1,651478E-3	-7,690477E-3	-5,842590E-3	-8,838606E-3	3,376865E-3
269,269943E-6	-9,618235E-3	-7,113171E-3	1,634789E-3	-7,712412E-3	-5,857754E-3	-8,900785E-3	3,359222E-3
268,650055E-6	-9,631157E-3	-7,122087E-3	1,623297E-3	-7,724190E-3	-5,872107E-3	-8,879709E-3	3,339911E-3
268,077850E-6	-9,628725E-3	-7,141590E-3	1,634502E-3	-7,721281E-3	-5,865192E-3	-8,856964E-3	3,337669E-3
267,934799E-6	-9,619045E-3	-7,159853E-3	1,650381E-3	-7,722855E-3	-5,856323E-3	-8,892727E-3	3,348064E-3
267,505646E-6	-9,607601E-3	-7,137060E-3	1,651716E-3	-7,742643E-3	-5,874300E-3	-8,907652E-3	3,346205E-3
267,410278E-6	-9,597492E-3	-7,101965E-3	1,642513E-3	-7,756138E-3	-5,891180E-3	-8,936739E-3	3,334379E-3
267,887115E-6	-9,592056E-3	-7,092094E-3	1,634216E-3	-7,754278E-3	-5,894613E-3	-8,937693E-3	3,333282E-3
268,125534E-6	-9,585094E-3	-7,082891E-3	1,633596E-3	-7,751513E-3	-5,895805E-3	-8,892965E-3	3,331614E-3
268,173218E-6	-9,586048E-3	-7,085419E-3	1,639223E-3	-7,756948E-3	-5,894518E-3	-8,890820E-3	3,331757E-3
268,268585E-6	-9,597492E-3	-7,112598E-3	1,650047E-3	-7,729387E-3	-5,861521E-3	-8,857250E-3	3,348970E-3
268,840790E-6	-9,609747E-3	-7,133484E-3	1,666212E-3	-7,684231E-3	-5,815554E-3	-8,856201E-3	3,366995E-3
269,222260E-6	-9,615040E-3	-7,144737E-3	1,676035E-3	-7,672262E-3	-5,798531E-3	-8,885479E-3	3,374290E-3
268,030167E-6	-9,608793E-3	-7,141638E-3	1,672602E-3	-7,686663E-3	-5,808640E-3	-8,895350E-3	3,366804E-3
268,125534E-6	-9,608364E-3	-7,126570E-3	1,647997E-3	-7,733822E-3	-5,850887E-3	-8,953810E-3	3,336048E-3
267,648697E-6	-9,606314E-3	-7,118034E-3	1,638889E-3	-7,777071E-3	-5,890036E-3	-8,956242E-3	3,317261E-3
268,459320E-6	-9,599495E-3	-7,114410E-3	1,635218E-3	-7,791948E-3	-5,916786E-3	-8,937359E-3	3,304625E-3
268,745422E-6	-9,595633E-3	-7,112598E-3	1,646090E-3	-7,761145E-3	-5,898762E-3	-8,882475E-3	3,310776E-3
268,411636E-6	-9,590197E-3	-7,113123E-3	1,651192E-3	-7,733822E-3	-5,867052E-3	-8,877945E-3	3,317881E-3
268,793106E-6	-9,593201E-3	-7,122469E-3	1,654339E-3	-7,725334E-3	-5,860281E-3	-8,881807E-3	3,328276E-3
268,983841E-6	-9,588385E-3	-7,102823E-3	1,640987E-3	-7,730770E-3	-5,869532E-3	-8,885431E-3	3,322506E-3
269,079208E-6	-9,574986E-3	-7,100153E-3	1,647377E-3	-7,729959E-3	-5,859900E-3	-8,884144E-3	3,333712E-3
268,650055E-6	-9,568453E-3	-7,079220E-3	1,642179E-3	-7,739210E-3	-5,866003E-3	-8,822870E-3	3,330755E-3
268,697739E-6	-9,565735E-3	-7,069826E-3	1,632404E-3	-7,748032E-3	-5,875015E-3	-8,879280E-3	3,319740E-3
267,648697E-6	-9,559584E-3	-7,063341E-3	1,631927E-3	-7,760382E-3	-5,875921E-3	-8,984232E-3	3,312635E-3
268,030167E-6	-9,550428E-3	-7,041788E-3	1,647186E-3	-7,783842E-3	-5,884218E-3	-8,960533E-3	3,314161E-3
267,791748E-6	-9,552097E-3	-7,040119E-3	1,658964E-3	-7,797766E-3	-5,901432E-3	-8,951759E-3	3,316116E-3
267,076492E-6	-9,573030E-3	-7,058048E-3	1,654434E-3	-7,785034E-3	-5,904531E-3	-8,986521E-3	3,308964E-3
267,887115E-6	-9,585905E-3	-7,065678E-3	1,642323E-3	-7,771540E-3	-5,902004E-3	-8,982134E-3	3,300190E-3
268,507004E-6	-9,582043E-3	-7,080555E-3	1,664448E-3	-7,730675E-3	-5,857754E-3	-8,940792E-3	3,322983E-3
268,602371E-6	-9,573793E-3	-7,087564E-3	1,680183E-3	-7,689333E-3	-5,807304E-3	-8,892250E-3	3,344011E-3
268,268585E-6	-9,568977E-3	-7,088232E-3	1,684046E-3	-7,677603E-3	-5,794334E-3	-8,877134E-3	3,348875E-3
268,173218E-6	-9,568787E-3	-7,088041E-3	1,684952E-3	-7,689428E-3	-5,813456E-3	-8,890057E-3	3,346062E-3
267,791748E-6	-9,569216E-3	-7,093143E-3	1,680422E-3	-7,707882E-3	-5,834198E-3	-8,916330E-3	3,335142E-3
268,650055E-6	-9,559441E-3	-7,076693E-3	1,666832E-3	-7,741356E-3	-5,858135E-3	-8,940983E-3	3,320932E-3
268,936157E-6	-9,543610E-3	-7,054996E-3	1,672077E-3	-7,770491E-3	-5,885887E-3	-8,955669E-3	3,311682E-3
268,363953E-6	-9,534788E-3	-7,045555E-3	1,680279E-3	-7,772493E-3	-5,895472E-3	-8,953905E-3	3,310490E-3
269,365311E-6	-9,528351E-3	-7,036400E-3	1,674747E-3	-7,771540E-3	-5,895996E-3	-8,872557E-3	3,303576E-3
268,888474E-6	-9,529257E-3	-7,043171E-3	1,670790E-3	-7,765961E-3	-5,887127E-3	-8,910275E-3	3,303909E-3
267,791748E-6	-9,527493E-3	-7,044125E-3	1,661444E-3	-7,764626E-3	-5,879498E-3	-8,926582E-3	3,295326E-3
268,268585E-6	-9,525442E-3	-7,024145E-3	1,645899E-3	-7,745886E-3	-5,857038E-3	-8,939552E-3	3,281975E-3
268,173218E-6	-9,512568E-3	-7,023764E-3	1,657867E-3	-7,727242E-3	-5,832577E-3	-8,915949E-3	3,297424E-3
267,314911E-6	-9,497356E-3	-7,026005E-3	1,676702E-3	-7,731485E-3	-5,831337E-3	-8,947086E-3	3,308725E-3
267,267227E-6	-9,489870E-3	-7,006931E-3	1,672506E-3	-7,747459E-3	-5,841684E-3	-8,996820E-3	3,297997E-3
268,363953E-6	-9,484720E-3	-6,989908E-3	1,661062E-3	-7,771969E-3	-5,870628E-3	-8,999443E-3	3,282690E-3
268,745422E-6	-9,472656E-3	-6,974602E-3	1,658726E-3	-7,797813E-3	-5,900764E-3	-8,962488E-3	3,272438E-3
268,268585E-6	-9,463739E-3	-6,966400E-3	1,668835E-3	-7,808590E-3	-5,912161E-3	-8,944321E-3	3,264284E-3
268,697739E-6	-9,465170E-3	-6,977177E-3	1,682997E-3	-7,774973E-3	-5,884266E-3	-8,966255E-3	3,263617E-3
267,934799E-6	-9,475756E-3	-7,002449E-3	1,697493E-3	-7,752848E-3	-5,859709E-3	-8,976460E-3	3,275633E-3
267,505646E-6	-9,489679E-3	-7,020044E-3	1,701117E-3	-7,737017E-3	-5,839872E-3	-8,937025E-3	3,288412E-3
268,268585E-6	-9,490633E-3	-7,017231E-3	1,698923E-3	-7,711744E-3	-5,813885E-3	-8,898497E-3	3,291893E-3
267,410278E-6	-9,488249E-3	-7,002640E-3	1,684284E-3	-7,713175E-3	-5,817509E-3	-8,946419E-3	3,282976E-3
267,457962E-6	-9,472847E-3	-6,982851E-3	1,675797E-3	-7,740259E-3	-5,845737E-3	-9,000826E-3	3,269958E-3
268,173218E-6	-9,458447E-3	-6,962109E-3	1,666403E-3	-7,761288E-3	-5,861712E-3	-9,028530E-3	3,257179E-3
268,220901E-6	-9,434414E-3	-6,945324E-3	1,663971E-3	-7,784700E-3	-5,884266E-3	-9,017324E-3	3,248119E-3
268,745422E-6	-9,408712E-3	-6,948137E-3	1,682997E-3	-7,786226E-3	-5,880165E-3	-8,993244E-3	3,251600E-3
269,079208E-6	-9,397650E-3	-6,946611E-3	1,695681E-3	-7,780838E-3	-5,868530E-3	-8,992052E-3	3,251934E-3
267,982483E-6	-9,394217E-3	-6,940699E-3	1,691628E-3	-7,782555E-3	-5,864334E-3	-8,985138E-3	3,245926E-3
268,125534E-6	-9,391880E-3	-6,935549E-3	1,694250E-3	-7,781124E-3	-5,861092E-3	-9,010172E-3	3,240871E-3
267,982483E-6	-9,393406E-3	-6,916237E-3	1,694822E-3	-7,773209E-3	-5,851412E-3	-9,022045E-3	3,236961E-3
267,457962E-6	-9,400177E-3	-6,902933E-3	1,687670E-3	-7,735443E-3	-5,823421E-3	-9,044790E-3	3,236675E-3
267,696381E-6	-9,385777E-3	-6,895208E-3	1,678038E-3	-7,723427E-3	-5,812120E-3	-9,097528E-3	3,225088E-3
268,220901E-6	-9,377050E-3	-6,888247E-3	1,658869E-3	-7,746410E-3	-5,819654E-3	-9,129429E-3	3,200626E-3
268,697739E-6	-9,369087E-3	-6,880426E-3	1,671124E-3	-7,750368E-3	-5,814838E-3	-8,986330E-3	3,207874E-3
268,650055E-6	-9,351444E-3	-6,870794E-3	1,690817E-3	-7,757282E-3	-5,823994E-3	-8,975744E-3	3,217125E-3
268,697739E-6	-9,341288E-3	-6,855202E-3	1,678419E-3	-7,794571E-3	-5,866909E-3	-8,998871E-3	3,193617E-3
268,793106E-6	-9,344101E-3	-6,853724E-3	1,667452E-3	-7,818747E-3	-5,890656E-3	-9,001970E-3	3,178310E-3
268,650055E-6	-9,331560E-3	-6,853867E-3	1,684904E-3	-7,806492E-3	-5,873966E-3	-8,990383E-3	3,206158E-3
268,030167E-6	-9,315443E-3	-6,837702E-3	1,681137E-3	-7,785797E-3	-5,848122E-3	-9,006357E-3	3,210926E-3
267,553329E-6	-9,306574E-3	-6,827641E-3	1,672840E-3	-7,765245E-3	-5,827236E-3	-9,062815E-3	3,200340E-3
268,459320E-6	-9,304619E-3	-6,824446E-3	1,665401E-3	-7,743454E-3	-5,800629E-3	-9,076214E-3	3,194761E-3
267,982483E-6	-9,319639E-3	-6,843185E-3	1,660156E-3	-7,722664E-3	-5,775881E-3	-9,025764E-3	3,194284E-3
268,125534E-6	-9,327698E-3	-6,852198E-3	1,658344E-3	-7,723141E-3	-5,775261E-3	-9,025288E-3	3,185177E-3
268,745422E-6	-9,341335E-3	-6,858206E-3	1,660204E-3	-7,731104E-3	-5,787325E-3	-9,043169E-3	3,178024E-3
268,745422E-6	-9,357071E-3	-6,859732E-3	1,652527E-3	-7,749891E-3	-5,812359E-3	-9,028149E-3	3,162432E-3
268,459320E-6	-9,367418E-3	-6,857300E-3	1,637983E-3	-7,784081E-3	-5,850744E-3	-9,035921E-3	3,148603E-3
268,888474E-6	-9,354305E-3	-6,835794E-3	1,636076E-3	-7,800150E-3	-5,863810E-3	-9,083605E-3	3,147793E-3
269,222260E-6	-9,348488E-3	-6,834364E-3	1,650715E-3	-7,776022E-3	-5,831432E-3	-9,110403E-3	3,168297E-3
268,697739E-6	-9,344721E-3	-6,832504E-3	1,658249E-3	-7,760334E-3	-5,805731E-3	-9,104156E-3	3,181267E-3
267,696381E-6	-9,343958E-3	-6,826496E-3	1,648855E-3	-7,759905E-3	-5,807018E-3	-9,007692E-3	3,175879E-3
267,934799E-6	-9,351015E-3	-6,835127E-3	1,636982E-3	-7,745028E-3	-5,799150E-3	-9,042740E-3	3,170729E-3
267,839432E-6	-9,362745E-3	-6,835937E-3	1,623631E-3	-7,734394E-3	-5,798340E-3	-9,068823E-3	3,161192E-3
268,697739E-6	-9,360266E-3	-6,817198E-3	1,620245E-3	-7,741261E-3	-5,811739E-3	-9,035110E-3	3,155851E-3
268,411636E-6	-9,352064E-3	-6,811857E-3	1,624155E-3	-7,750034E-3	-5,812883E-3	-9,059143E-3	3,158283E-3
268,650055E-6	-9,354877E-3	-6,821537E-3	1,633215E-3	-7,748604E-3	-5,808163E-3	-9,064150E-3	3,169823E-3
267,934799E-6	-9,355783E-3	-6,826115E-3	1,636934E-3	-7,768583E-3	-5,821037E-3	-9,058857E-3	3,164101E-3
268,316269E-6	-9,368229E-3	-6,834698E-3	1,639795E-3	-7,786846E-3	-5,834246E-3	-9,081268E-3	3,162336E-3
268,125534E-6	-9,376478E-3	-6,852961E-3	1,643610E-3	-7,768774E-3	-5,814266E-3	-9,052944E-3	3,172112E-3
266,981125E-6	-9,370947E-3	-6,847620E-3	1,640272E-3	-7,744646E-3	-5,790043E-3	-9,050655E-3	3,174829E-3
267,648697E-6	-9,371090E-3	-6,830788E-3	1,638269E-3	-7,738829E-3	-5,786848E-3	-9,073305E-3	3,176832E-3
268,077850E-6	-9,390306E-3	-6,826448E-3	1,620913E-3	-7,738590E-3	-5,789280E-3	-9,070396E-3	3,171110E-3
268,840790E-6	-9,409475E-3	-6,844711E-3	1,615906E-3	-7,743311E-3	-5,793142E-3	-8,995247E-3	3,174973E-3
268,697739E-6	-9,426928E-3	-6,865263E-3	1,621008E-3	-7,744741E-3	-5,793428E-3	-8,994198E-3	3,176022E-3
268,125534E-6	-9,432840E-3	-6,880140E-3	1,621294E-3	-7,755184E-3	-5,801105E-3	-9,024000E-3	3,167200E-3
269,365311E-6	-9,447050E-3	-6,913424E-3	1,615191E-3	-7,757950E-3	-5,813169E-3	-9,071827E-3	3,158903E-3
269,269943E-6	-9,449768E-3	-6,911564E-3	1,612329E-3	-7,779837E-3	-5,837297E-3	-9,067678E-3	3,151369E-3
268,030167E-6	-9,455490E-3	-6,894588E-3	1,622009E-3	-7,786131E-3	-5,839157E-3	-8,997726E-3	3,162193E-3
266,933441E-6	-9,454918E-3	-6,893253E-3	1,636505E-3	-7,763100E-3	-5,803728E-3	-8,965302E-3	3,181648E-3
267,791748E-6	-9,459448E-3	-6,897068E-3	1,641560E-3	-7,749557E-3	-5,781698E-3	-8,951902E-3	3,192043E-3
267,982483E-6	-9,475279E-3	-6,902790E-3	1,632643E-3	-7,741690E-3	-5,774975E-3	-8,989382E-3	3,192472E-3
267,696381E-6	-9,491396E-3	-6,915236E-3	1,626062E-3	-7,728767E-3	-5,774689E-3	-9,050941E-3	3,191614E-3
267,982483E-6	-9,497547E-3	-6,913185E-3	1,611853E-3	-7,734585E-3	-5,790567E-3	-9,038734E-3	3,181076E-3
268,363953E-6	-9,494400E-3	-6,911707E-3	1,605940E-3	-7,748795E-3	-5,803823E-3	-9,038877E-3	3,172970E-3
269,269943E-6	-9,486485E-3	-6,927443E-3	1,624870E-3	-7,748461E-3	-5,791903E-3	-9,057283E-3	3,189278E-3
269,412994E-6	-9,484339E-3	-6,934977E-3	1,631165E-3	-7,751560E-3	-5,796385E-3	-9,039974E-3	3,196764E-3
268,268585E-6	-9,484005E-3	-6,939840E-3	1,638603E-3	-7,771778E-3	-5,822325E-3	-9,036207E-3	3,196526E-3
268,507004E-6	-9,488201E-3	-6,939125E-3	1,639223E-3	-7,794046E-3	-5,834007E-3	-9,071016E-3	3,191137E-3
268,363953E-6	-9,493542E-3	-6,931639E-3	1,633453E-3	-7,797289E-3	-5,828476E-3	-9,010839E-3	3,186655E-3
268,840790E-6	-9,483862E-3	-6,924534E-3	1,634789E-3	-7,771444E-3	-5,814362E-3	-9,007978E-3	3,190851E-3
268,745422E-6	-9,477234E-3	-6,910992E-3	1,633787E-3	-7,750607E-3	-5,803490E-3	-8,998966E-3	3,196526E-3
268,411636E-6	-9,478378E-3	-6,904507E-3	1,634121E-3	-7,718515E-3	-5,770493E-3	-8,992767E-3	3,207254E-3
267,934799E-6	-9,474039E-3	-6,905413E-3	1,638460E-3	-7,698250E-3	-5,748463E-3	-8,978176E-3	3,213024E-3
268,983841E-6	-9,472227E-3	-6,904554E-3	1,641560E-3	-7,719803E-3	-5,758333E-3	-8,956623E-3	3,212881E-3
269,317627E-6	-9,479427E-3	-6,912804E-3	1,635122E-3	-7,745790E-3	-5,776691E-3	-8,971071E-3	3,202963E-3
269,603729E-6	-9,493065E-3	-6,927967E-3	1,626539E-3	-7,761192E-3	-5,804157E-3	-8,967972E-3	3,182220E-3
268,793106E-6	-9,495831E-3	-6,952333E-3	1,643324E-3	-7,767630E-3	-5,813742E-3	-8,985949E-3	3,183508E-3
268,507004E-6	-9,499168E-3	-6,962442E-3	1,656723E-3	-7,777214E-3	-5,816412E-3	-9,006453E-3	3,194046E-3
268,840790E-6	-9,502220E-3	-6,959295E-3	1,662302E-3	-7,767725E-3	-5,809593E-3	-8,968878E-3	3,205729E-3
269,126892E-6	-9,496260E-3	-6,946611E-3	1,654673E-3	-7,761908E-3	-5,815220E-3	-8,976984E-3	3,206873E-3
268,125534E-6	-9,495735E-3	-6,932926E-3	1,646948E-3	-7,762241E-3	-5,820894E-3	-9,005260E-3	3,205538E-3
267,887115E-6	-9,494686E-3	-6,922674E-3	1,637173E-3	-7,744646E-3	-5,793858E-3	-9,017897E-3	3,206253E-3
268,602371E-6	-9,493589E-3	-6,918955E-3	1,632643E-3	-7,733154E-3	-5,772305E-3	-8,997154E-3	3,203154E-3
268,411636E-6	-9,479332E-3	-6,893206E-3	1,622343E-3	-7,745457E-3	-5,782890E-3	-9,004927E-3	3,189993E-3
269,031525E-6	-9,468412E-3	-6,868410E-3	1,608753E-3	-7,773495E-3	-5,810308E-3	-8,999157E-3	3,171158E-3
268,602371E-6	-9,473419E-3	-6,868362E-3	1,601553E-3	-7,800627E-3	-5,833769E-3	-9,006357E-3	3,156090E-3
268,125534E-6	-9,501123E-3	-6,907272E-3	1,612854E-3	-7,820749E-3	-5,855417E-3	-9,000349E-3	3,162909E-3
268,507004E-6	-9,514713E-3	-6,943321E-3	1,646280E-3	-7,801008E-3	-5,837011E-3	-9,007835E-3	3,191805E-3
268,077850E-6	-9,509659E-3	-6,943083E-3	1,666307E-3	-7,756710E-3	-5,792952E-3	-8,972883E-3	3,212023E-3
267,934799E-6	-9,506512E-3	-6,944466E-3	1,669598E-3	-7,731962E-3	-5,766869E-3	-8,987999E-3	3,212643E-3
267,267227E-6	-9,509277E-3	-6,932449E-3	1,652193E-3	-7,729912E-3	-5,756807E-3	-8,992004E-3	3,196526E-3
268,793106E-6	-9,514618E-3	-6,926918E-3	1,637125E-3	-7,715273E-3	-5,745125E-3	-8,987141E-3	3,194141E-3
269,412994E-6	-9,515619E-3	-6,940031E-3	1,639891E-3	-7,704592E-3	-5,742359E-3	-8,954048E-3	3,205347E-3
268,363953E-6	-9,502840E-3	-6,944752E-3	1,658249E-3	-7,715893E-3	-5,754995E-3	-8,959770E-3	3,215361E-3
267,410278E-6	-9,499073E-3	-6,930685E-3	1,644850E-3	-7,747269E-3	-5,792809E-3	-9,013462E-3	3,195143E-3
267,887115E-6	-9,484863E-3	-6,915092E-3	1,630735E-3	-7,779169E-3	-5,827713E-3	-9,023762E-3	3,176641E-3
268,077850E-6	-9,471226E-3	-6,905031E-3	1,639605E-3	-7,796907E-3	-5,833483E-3	-9,006548E-3	3,180933E-3
267,791748E-6	-9,454679E-3	-6,888485E-3	1,657152E-3	-7,785988E-3	-5,814409E-3	-9,039974E-3	3,191376E-3
269,031525E-6	-9,448719E-3	-6,877613E-3	1,652718E-3	-7,775593E-3	-5,796623E-3	-9,045410E-3	3,185129E-3
268,983841E-6	-9,451914E-3	-6,891298E-3	1,655722E-3	-7,762766E-3	-5,786705E-3	-9,051371E-3	3,189516E-3
268,507004E-6	-9,466457E-3	-6,898403E-3	1,655769E-3	-7,755566E-3	-5,775309E-3	-9,045362E-3	3,194237E-3
267,076492E-6	-9,472656E-3	-6,886196E-3	1,634264E-3	-7,757950E-3	-5,778027E-3	-8,985138E-3	3,178644E-3
267,457962E-6	-9,466839E-3	-6,877756E-3	1,626062E-3	-7,746172E-3	-5,773640E-3	-9,031153E-3	3,172016E-3
267,219543E-6	-9,464645E-3	-6,876230E-3	1,620960E-3	-7,745790E-3	-5,774164E-3	-9,078312E-3	3,166008E-3
267,553329E-6	-9,479856E-3	-6,881332E-3	1,608419E-3	-7,760096E-3	-5,781603E-3	-9,047604E-3	3,154802E-3
267,457962E-6	-9,496689E-3	-6,897163E-3	1,610136E-3	-7,777977E-3	-5,791950E-3	-9,071398E-3	3,151846E-3
268,363953E-6	-9,500551E-3	-6,912804E-3	1,626015E-3	-7,809687E-3	-5,815172E-3	-9,075022E-3	3,148365E-3
268,507004E-6	-9,504271E-3	-6,926298E-3	1,643467E-3	-7,825708E-3	-5,829477E-3	-9,064627E-3	3,153944E-3
267,887115E-6	-9,509420E-3	-6,948566E-3	1,652908E-3	-7,811594E-3	-5,825806E-3	-9,023619E-3	3,165150E-3
267,267227E-6	-9,512615E-3	-6,958675E-3	1,663113E-3	-7,775879E-3	-5,786848E-3	-9,030390E-3	3,185749E-3
266,981125E-6	-9,503937E-3	-6,924868E-3	1,651049E-3	-7,757235E-3	-5,773306E-3	-9,033251E-3	3,178644E-3
267,887115E-6	-9,495306E-3	-6,884336E-3	1,631165E-3	-7,734156E-3	-5,766535E-3	-9,006214E-3	3,166533E-3
268,888474E-6	-9,479809E-3	-6,875229E-3	1,631546E-3	-7,725000E-3	-5,754042E-3	-8,982325E-3	3,168964E-3
268,554687E-6	-9,479332E-3	-6,893206E-3	1,644564E-3	-7,736158E-3	-5,756235E-3	-9,011936E-3	3,180027E-3
268,173218E-6	-9,478951E-3	-6,884527E-3	1,638365E-3	-7,755947E-3	-5,772066E-3	-9,036589E-3	3,166533E-3
267,410278E-6	-9,474659E-3	-6,880426E-3	1,635981E-3	-7,766676E-3	-5,777121E-3	-9,067249E-3	3,157091E-3
267,601013E-6	-9,452486E-3	-6,876469E-3	1,649141E-3	-7,777023E-3	-5,785036E-3	-9,070969E-3	3,161335E-3
268,125534E-6	-9,433031E-3	-6,853390E-3	1,662397E-3	-7,791567E-3	-5,792379E-3	-9,057808E-3	3,166294E-3
267,839432E-6	-9,421158E-3	-6,819630E-3	1,645327E-3	-7,810545E-3	-5,812740E-3	-9,058046E-3	3,153706E-3
268,173218E-6	-9,428072E-3	-6,820774E-3	1,633406E-3	-7,816362E-3	-5,830145E-3	-9,057331E-3	3,147984E-3
268,220901E-6	-9,431171E-3	-6,836700E-3	1,641512E-3	-7,792521E-3	-5,802011E-3	-9,031153E-3	3,159237E-3
267,410278E-6	-9,436846E-3	-6,846142E-3	1,641655E-3	-7,756996E-3	-5,773115E-3	-9,013319E-3	3,163004E-3
267,457962E-6	-9,452724E-3	-6,865215E-3	1,639843E-3	-7,752371E-3	-5,773592E-3	-9,042549E-3	3,163958E-3
267,457962E-6	-9,463358E-3	-6,881571E-3	1,652527E-3	-7,753944E-3	-5,769205E-3	-9,039736E-3	3,169823E-3
268,268585E-6	-9,462976E-3	-6,890965E-3	1,668167E-3	-7,747984E-3	-5,750704E-3	-9,101248E-3	3,179026E-3
267,934799E-6	-9,468508E-3	-6,900215E-3	1,663494E-3	-7,759666E-3	-5,761194E-3	-9,034491E-3	3,174353E-3
268,125534E-6	-9,463739E-3	-6,904697E-3	1,669073E-3	-7,784414E-3	-5,788565E-3	-8,980560E-3	3,174257E-3
268,125534E-6	-9,460878E-3	-6,889534E-3	1,665020E-3	-7,806635E-3	-5,811405E-3	-9,017324E-3	3,167582E-3
267,648697E-6	-9,456158E-3	-6,867838E-3	1,648045E-3	-7,804966E-3	-5,809593E-3	-9,091234E-3	3,156090E-3
266,742706E-6	-9,446764E-3	-6,863880E-3	1,649332E-3	-7,787752E-3	-5,790663E-3	-9,063101E-3	3,163671E-3
266,742706E-6	-9,426260E-3	-6,860828E-3	1,663399E-3	-7,777929E-3	-5,773258E-3	-9,029007E-3	3,178644E-3
267,457962E-6	-9,424353E-3	-6,858397E-3	1,672029E-3	-7,747698E-3	-5,741358E-3	-9,028625E-3	3,195286E-3
267,887115E-6	-9,414625E-3	-6,854010E-3	1,677608E-3	-7,726955E-3	-5,724382E-3	-9,045839E-3	3,203344E-3
267,171860E-6	-9,407616E-3	-6,846046E-3	1,670456E-3	-7,747078E-3	-5,740738E-3	-9,057808E-3	3,183413E-3
267,171860E-6	-9,419727E-3	-6,862736E-3	1,670361E-3	-7,756424E-3	-5,754900E-3	-9,045219E-3	3,175402E-3
267,314911E-6	-9,437752E-3	-6,883335E-3	1,665783E-3	-7,771826E-3	-5,777645E-3	-9,037066E-3	3,164577E-3
266,695023E-6	-9,451485E-3	-6,900787E-3	1,659012E-3	-7,804966E-3	-5,807304E-3	-9,067583E-3	3,150368E-3
266,790390E-6	-9,466219E-3	-6,910419E-3	1,662683E-3	-7,824945E-3	-5,812979E-3	-9,099817E-3	3,147507E-3
266,981125E-6	-9,481573E-3	-6,921101E-3	1,670408E-3	-7,805681E-3	-5,792570E-3	-9,071875E-3	3,157377E-3
267,553329E-6	-9,491539E-3	-6,934261E-3	1,674557E-3	-7,785606E-3	-5,776501E-3	-9,039450E-3	3,164721E-3
268,363953E-6	-9,501028E-3	-6,933117E-3	1,671267E-3	-7,782412E-3	-5,781221E-3	-9,040880E-3	3,167915E-3
268,220901E-6	-9,490871E-3	-6,912327E-3	1,662445E-3	-7,771540E-3	-5,767250E-3	-9,055901E-3	3,166580E-3
267,410278E-6	-9,484386E-3	-6,890392E-3	1,659203E-3	-7,763147E-3	-5,753469E-3	-9,062147E-3	3,167486E-3
268,507004E-6	-9,469175E-3	-6,869984E-3	1,661015E-3	-7,764769E-3	-5,749893E-3	-9,074402E-3	3,168297E-3
